,word,count,log_count,probability,first,second,third,fourth,fifth,log_likelihood
302,scale,46307526,17.650815054442983,3.964479445698383e-05,s,c,a,l,e,39.13628119506177
303,stand,46292709,17.650495033654128,3.964407567100386e-05,s,t,a,n,d,38.18659371997844
304,frame,46079991,17.645889379039392,3.9633731093148516e-05,f,r,a,m,e,38.70850350390765
305,chief,45699591,17.637599906152612,3.961511243742415e-05,c,h,i,e,f,37.52316625240476
306,gives,45649146,17.636495457272762,3.961263177867299e-05,g,i,v,e,s,39.73091395082513
307,heard,45436523,17.631826810963567,3.960214571767527e-05,h,e,a,r,d,38.972065927763914
308,begin,45434902,17.63179113418178,3.960206558547307e-05,b,e,g,i,n,39.60833311493947
309,royal,45407189,17.631180998493473,3.960069518394322e-05,r,o,y,a,l,38.428061172401655
310,clean,45381752,17.630620643886726,3.959943659372294e-05,c,l,e,a,n,39.43797143433635
311,bible,45080741,17.6239656844453,3.958448915371174e-05,b,i,b,l,e,39.18376896387383
312,suite,44829675,17.618380866495706,3.957194531599046e-05,s,u,i,t,e,40.373523966993346
313,vegas,44810653,17.61795645929618,3.957099207184059e-05,v,e,g,a,s,39.37215873971493
314,chris,44754518,17.616702958482787,3.956817663346307e-05,c,h,r,i,s,39.967306006015654
315,piece,44298807,17.60646830463017,3.954518898405006e-05,p,i,e,c,e,39.688169601090564
316,sheet,44295187,17.60638658351481,3.954500543349949e-05,s,h,e,e,t,39.47272239176947
317,seven,44224906,17.604798672513233,3.954143888968385e-05,s,e,v,e,n,39.914086213778795
318,older,44222089,17.604734973345142,3.954129581751306e-05,o,l,d,e,r,38.08532716124505
319,cells,44128080,17.602606872481427,3.953651597470889e-05,c,e,l,l,s,40.45141557977061
320,looks,43897035,17.597357335901155,3.952472519915108e-05,l,o,o,k,s,39.65360260850608
321,calls,43661633,17.591980311043503,3.951264807723834e-05,c,a,l,l,s,40.872777321453974
322,whose,43634263,17.59135324832576,3.951123965658015e-05,w,h,o,s,e,37.94111657922764
323,naked,43110969,17.579288023854144,3.948414043522526e-05,n,a,k,e,d,38.89303797402232
324,lives,42750046,17.570880829369855,3.946525736969761e-05,l,i,v,e,s,39.63825512034243
325,stone,42494931,17.56489535619311,3.945181363618797e-05,s,t,o,n,e,39.10055633285185
326,tests,42336117,17.561151109498443,3.9443403832439624e-05,t,e,s,t,s,40.25085700391925
327,buyer,42024703,17.553768170012088,3.942682130537092e-05,b,u,y,e,r,38.464028854335076
328,steve,41997245,17.553114578858086,3.942535330024598e-05,s,t,e,v,e,37.24545022956385
329,label,41359857,17.53782133071166,3.9391003743158984e-05,l,a,b,e,l,39.599678431029226
330,scott,41326573,17.537016265072772,3.938919551721136e-05,s,c,o,t,t,38.30684584235347
331,canon,41144763,17.5326072108887,3.937929251577272e-05,c,a,n,o,n,40.64545378443341
332,waste,41089558,17.531264583926585,3.9376276894693396e-05,w,a,s,t,e,39.76150759988782
333,chair,40764005,17.52331001958796,3.9358410463753696e-05,c,h,a,i,r,38.99067109891797
334,phase,40722940,17.522302127993147,3.93561466784844e-05,p,h,a,s,e,38.92539424166637
335,motor,40615655,17.51966414138381,3.935022160156388e-05,m,o,t,o,r,39.64102781033202
336,shirt,40501964,17.51686102472814,3.934392563260663e-05,s,h,i,r,t,38.69603884787614
337,crime,40361756,17.5133932609274,3.9336136826102136e-05,c,r,i,m,e,39.09591271351398
338,count,40345803,17.51299793240042,3.9335248894403414e-05,c,o,u,n,t,39.17237661667047
339,claim,40085342,17.506521289292568,3.932070196362486e-05,c,l,a,i,m,38.35522964272419
340,patch,39999745,17.50438363705789,3.9315900667865835e-05,p,a,t,c,h,38.63373845253764
341,santa,39664896,17.495977122755896,3.929701913006861e-05,s,a,n,t,a,41.346086924619996
342,alone,39326417,17.487407039317294,3.927777020613197e-05,a,l,o,n,e,39.56719021670746
343,jones,39297134,17.486662147971593,3.9276097135273655e-05,j,o,n,e,s,40.60676276794673
344,saint,38929141,17.477253654097886,3.9254965090967354e-05,s,a,i,n,t,40.47528700958943
345,drugs,38827156,17.474630456687102,3.924907323147815e-05,d,r,u,g,s,38.31491851003594
346,joint,38827057,17.474627906922027,3.9249067504552115e-05,j,o,i,n,t,38.7852333569903
347,fresh,38781893,17.473464020408983,3.924645334529439e-05,f,r,e,s,h,37.332565808592996
348,dates,38442243,17.46466749104041,3.922669581015076e-05,d,a,t,e,s,41.351870869551014
349,upper,38341510,17.462043679261104,3.922080257075283e-05,u,p,p,e,r,36.196452952055076
350,prime,38308402,17.4611798034602,3.921886225363674e-05,p,r,i,m,e,38.97751599265884
351,limit,38290292,17.460706949436414,3.92178001949996e-05,l,i,m,i,t,39.01538538857364
352,began,38269468,17.460162956077145,3.921657835312727e-05,b,e,g,a,n,39.74393912289478
353,louis,38259201,17.45989463832915,3.921597569529331e-05,l,o,u,i,s,40.13078947167418
354,steps,38254292,17.45976632109217,3.921568748704515e-05,s,t,e,p,s,38.20590596712233
355,shops,38241315,17.45942703363153,3.921492542695912e-05,s,h,o,p,s,38.668449286876495
356,creek,38159464,17.45728435832412,3.921011284907598e-05,c,r,e,e,k,38.88718875023473
357,urban,38087999,17.4554098036015,3.920590248618638e-05,u,r,b,a,n,37.46740403190238
358,tours,37957036,17.451965446465646,3.919816625246197e-05,t,o,u,r,s,39.88329368630947
359,labor,37866418,17.449575208660246,3.9192797634287335e-05,l,a,b,o,r,38.947695577879635
360,admin,37835381,17.448755228101025,3.9190955908529696e-05,a,d,m,i,n,37.870178922369625
361,heavy,37668153,17.444325547406965,3.9181006578706434e-05,h,e,a,v,y,37.704366705751504
362,solid,37426444,17.437888071359964,3.916654761950722e-05,s,o,l,i,d,40.10441857274879
363,theme,37219937,17.43235511653858,3.9154120269497776e-05,t,h,e,m,e,38.2730506525854
364,porno,36925475,17.424412250212317,3.9136280112998896e-05,p,o,r,n,o,40.20055819630229
365,touch,36831035,17.42185139011708,3.913052826687759e-05,t,o,u,c,h,37.9659934794996
366,goals,36766773,17.42010508766386,3.912660596631503e-05,g,o,a,l,s,40.54886785584411
367,serve,36697856,17.418228891699776,3.9122391917098176e-05,s,e,r,v,e,39.24126853938435
368,magic,36676771,17.417654169852664,3.9121101057190096e-05,m,a,g,i,c,38.88201417719433
369,mount,36648260,17.416876509044396,3.9119354384143785e-05,m,o,u,n,t,39.17237661667047
370,smart,36636558,17.416557152309434,3.911863708966888e-05,s,m,a,r,t,38.11993252232102
371,latin,36548259,17.414144109646625,3.911321725041002e-05,l,a,t,i,n,40.21208646325223
372,avoid,36508203,17.413047533028557,3.91107542732333e-05,a,v,o,i,d,36.956286641250415
373,birth,36286070,17.406944479029054,3.909704644610895e-05,b,i,r,t,h,39.05696312299463
374,virus,36286003,17.406942632588756,3.909704229889275e-05,v,i,r,u,s,39.04738763742611
375,abuse,36269685,17.406492826357848,3.909603200698754e-05,a,b,u,s,e,37.20981460993791
376,facts,36041603,17.40018446807266,3.9081863054063506e-05,f,a,c,t,s,39.936689253202324
377,faith,35936559,17.3972656918312,3.907530730670557e-05,f,a,i,t,h,38.97145399948701
378,chain,35928367,17.397037708571734,3.907479524256387e-05,c,h,a,i,n,39.32667832739316
379,moved,35713495,17.391039186526115,3.906132220050826e-05,m,o,v,e,d,38.979741167028436
380,reach,35687918,17.3903227580965,3.905971305907498e-05,r,e,a,c,h,38.465316300786654
381,sorry,35595812,17.38773854845264,3.905390876846015e-05,s,o,r,r,y,40.35568585286109
382,gamma,35426622,17.38297412936651,3.904320759603305e-05,g,a,m,m,a,39.40525574570533
383,truth,35345925,17.380693667848792,3.903808554201695e-05,t,r,u,t,h,37.58193099736951
384,films,35200065,17.37655848715753,3.902879767694999e-05,f,i,l,m,s,39.17208522976026
385,owned,35050234,17.37229284759948,3.901921679340524e-05,o,w,n,e,d,36.93995089712026
386,draft,35033621,17.37181875837276,3.901815196042787e-05,d,r,a,f,t,37.37150207998953
387,chart,35027490,17.37164373973751,3.901775885802442e-05,c,h,a,r,t,38.492596066513144
388,jesus,34929061,17.368829734085576,3.901143843172526e-05,j,e,s,u,s,38.61657980402261
389,clubs,34881779,17.36747515914479,3.900839597476571e-05,c,l,u,b,s,37.81241140173001
390,equal,34832354,17.366057225473266,3.900521121027819e-05,e,q,u,a,l,34.643633260307816
391,codes,34503537,17.356572398485724,3.898390771719749e-05,c,o,d,e,s,40.92065161483713
392,kinds,34482138,17.35595200879797,3.898251428456685e-05,k,i,n,d,s,39.72234651227735
393,teams,34383288,17.353081190344305,3.89760662532908e-05,t,e,a,m,s,39.94767287027134
394,funny,34281806,17.35012533408674,3.896942722198181e-05,f,u,n,n,y,38.83049341942586
395,tried,34201786,17.347788422891522,3.8964178378587734e-05,t,r,i,e,d,39.351491662483625
396,named,34099544,17.344794569730315,3.895745400394303e-05,n,a,m,e,d,39.67699160254045
397,laser,34080740,17.344242973304674,3.895621508512538e-05,l,a,s,e,r,40.31603663033111
398,harry,33867934,17.33797922500023,3.894214632890681e-05,h,a,r,r,y,39.8871296792532
399,taxes,33674672,17.33225654004994,3.892929283359249e-05,t,a,x,e,s,39.572753448790216
400,mouse,33667003,17.332028776186533,3.892878126222756e-05,m,o,u,s,e,39.6082873538288
401,brain,33612784,17.330417028761197,3.892516118036749e-05,b,r,a,i,n,39.843240217927466
402,dream,33518573,17.327610261072916,3.891885701097094e-05,d,r,e,a,m,38.306161626108725
403,false,33476460,17.326353063228208,3.891603326883827e-05,f,a,l,s,e,39.97772615331449
404,falls,33213513,17.31846736914962,3.889832152465354e-05,f,a,l,l,s,40.35029575495962
405,stats,33096627,17.314941931831534,3.8890403179953e-05,s,t,a,t,s,39.526637064668584
406,carry,33056477,17.313728080855473,3.88876767974999e-05,c,a,r,r,y,40.307428186655464
407,hello,32960381,17.310816822404753,3.888113793555308e-05,h,e,l,l,o,39.343757269111755
408,clips,32846497,17.307355660983582,3.887336395839103e-05,c,l,i,p,s,38.6631602050922
409,brief,32599674,17.299812846286937,3.885642234196407e-05,b,r,i,e,f,38.03972814293907
410,ended,32588866,17.299481254258673,3.885567756628297e-05,e,n,d,e,d,37.52356250555112
411,eight,32567724,17.29883229455277,3.8854219963669604e-05,e,i,g,h,t,37.125513892672885
412,wants,32538214,17.297925771955065,3.8852183859277494e-05,w,a,n,t,s,40.32336064615639
413,alert,32472727,17.295911125769592,3.8847658842518766e-05,a,l,e,r,t,38.61168389600481
414,queen,32366847,17.292645216153616,3.884032341267935e-05,q,u,e,e,n,37.580223597374086
415,sweet,32311923,17.290946853206947,3.8836508787137894e-05,s,w,e,e,t,38.21566142238843
416,diego,32238555,17.288673654498997,3.883140304583028e-05,d,i,e,g,o,38.675877861212435
417,truck,32136249,17.28549520331088,3.8824264052891104e-05,t,r,u,c,k,37.02774109471102
418,votes,32059663,17.283109193549574,3.8818904931158335e-05,v,o,t,e,s,40.30372212483402
419,ocean,31928741,17.27901713391045,3.880971391857345e-05,o,c,e,a,n,37.940604489290386
420,signs,31899467,17.278099859151535,3.880765366417922e-05,s,i,g,n,s,40.04959975726669
421,depth,31879926,17.277487090679077,3.880627734925747e-05,d,e,p,t,h,37.85498622202681
422,train,31816971,17.275510384639567,3.8801837548353294e-05,t,r,a,i,n,39.75277554426714
423,feeds,31593736,17.2684694310593,3.878602314224175e-05,f,e,e,d,s,39.53471874842761
424,route,31439231,17.263567065938616,3.877501213470679e-05,r,o,u,t,e,39.696504625529926
425,frank,31392284,17.262072688197232,3.8771655672230945e-05,f,r,a,n,k,37.83838015558509
426,anime,31334688,17.260236284674157,3.876753099923495e-05,a,n,i,m,e,38.49105242199236
427,speak,31324712,17.259917864769584,3.876681580893756e-05,s,p,e,a,k,37.67048813428106
428,query,31284313,17.258627347768023,3.87639172299704e-05,q,u,e,r,y,36.369131944505654
429,rural,30998929,17.249463213465514,3.874333403198897e-05,r,u,r,a,l,39.52380323558394
430,judge,30905832,17.2464554619233,3.873657844074285e-05,j,u,d,g,e,37.48471043870585
431,bytes,30848384,17.24459492444771,3.873239956143491e-05,b,y,t,e,s,39.37109245248452
432,fight,30784313,17.242515800015422,3.872772972264762e-05,f,i,g,h,t,37.13521597847934
433,filed,30718907,17.2403888861837,3.872295254598884e-05,f,i,l,e,d,39.3961095434482
434,korea,30582894,17.23595139100505,3.87129856643622e-05,k,o,r,e,a,41.24630980766352
435,banks,30582183,17.235928142444436,3.871293344669383e-05,b,a,n,k,s,40.393792293177164
436,kelly,30510238,17.233572857383503,3.8707643334489936e-05,k,e,l,l,y,39.21707572062535
437,leads,30507300,17.233476557201666,3.870742703847735e-05,l,e,a,d,s,39.99243568680491
438,brian,30060564,17.21872470458814,3.8674293488388075e-05,b,r,i,a,n,39.84377386899476
439,miami,29904805,17.213529727790814,3.8662625257391174e-05,m,i,a,m,i,38.970066037193476
440,wales,29821525,17.21074100616763,3.86563616205445e-05,w,a,l,e,s,40.93813405008608
441,minor,29782623,17.209435660589204,3.865342973569995e-05,m,i,n,o,r,39.71115410611578
442,noted,29754565,17.208493123562526,3.865131274072972e-05,n,o,t,e,d,39.60104246972075
443,spent,29719451,17.207312305234062,3.8648660551594054e-05,s,p,e,n,t,38.00467190978223
444,davis,29689352,17.20629902097128,3.864638465406748e-05,d,a,v,i,s,39.88141384740313
445,helps,29607993,17.203554916625514,3.864022123031504e-05,h,e,l,p,s,39.168208529687966
446,cycle,29585286,17.202787701107216,3.8638498018019556e-05,c,y,c,l,e,37.93937484116531
447,sleep,29491537,17.19961389879579,3.8631369466737617e-05,s,l,e,e,p,38.54079725427783
448,scene,29372413,17.19556645846527,3.862227867180914e-05,s,c,e,n,e,39.016280522959555
449,drink,29254937,17.19155890372412,3.8613277462318364e-05,d,r,i,n,k,37.997520226028406
450,intel,28995654,17.18265651465134,3.8593282159898746e-05,i,n,t,e,l,37.99658593378017
451,rings,28827859,17.176852803936388,3.8580246675833426e-05,r,i,n,g,s,39.483908793034026
452,henry,28769085,17.174811931059512,3.857566275234508e-05,h,e,n,r,y,39.332076557743946
453,guess,28743465,17.173920995022257,3.857366165630717e-05,g,u,e,s,s,39.42434281997888
454,ahead,28375319,17.161030275993397,3.8544708324422745e-05,a,h,e,a,d,38.60965744620886
455,devel,28152649,17.1531520111421,3.852701326673028e-05,d,e,v,e,l,38.92390288577456
456,delta,28051872,17.149565925674015,3.8518958702629476e-05,d,e,l,t,a,40.21693018374691
457,cisco,27894293,17.14393267389666,3.850630607961186e-05,c,i,s,c,o,39.08576342012634
458,alpha,27832836,17.14172703272986,3.850135207661347e-05,a,l,p,h,a,37.53848444851688
459,bonus,27819488,17.141247340264336,3.850027465842402e-05,b,o,n,u,s,40.16698444117398
460,adobe,27538755,17.13110484327124,3.8477493998871944e-05,a,d,o,b,e,37.1929033444691
461,trees,27378116,17.125254566107216,3.846435392375538e-05,t,r,e,e,s,40.51787757859975
462,dress,27318959,17.123091487987743,3.845949551992664e-05,d,r,e,s,s,39.26682399344467
463,refer,27099706,17.115033437082595,3.844139665192121e-05,r,e,f,e,r,38.53160668338615
464,babes,27016030,17.11194095149999,3.84344507429133e-05,b,a,b,e,s,40.88950116778145
465,layer,26912270,17.108092874403653,3.842580772982476e-05,l,a,y,e,r,39.10712397052929
466,spend,26713310,17.100672501032356,3.8409141123994283e-05,s,p,e,n,d,37.66183801725537
467,clock,26624872,17.09735637447057,3.8401692903867916e-05,c,l,o,c,k,37.4321166849808
468,ratio,26457942,17.091066935848456,3.838756644564746e-05,r,a,t,i,o,40.12190262391177
469,proof,26305059,17.085271836064127,3.8374550302251313e-05,p,r,o,o,f,37.1344184369045
470,empty,26206017,17.08149959885286,3.836607763011565e-05,e,m,p,t,y,36.36347667583244
471,maine,26049821,17.07552145473889,3.835265035812274e-05,m,a,i,n,e,40.93141846454575
472,ideal,26036289,17.075001853628173,3.835148330271082e-05,i,d,e,a,l,37.09697157088122
473,specs,26029159,17.07472796757443,3.835086813812653e-05,s,p,e,c,s,38.56970640984999
474,parks,25974927,17.072642284551005,3.8346183568348254e-05,p,a,r,k,s,40.449994158205854
475,cream,25898758,17.069705571851998,3.83395875346256e-05,c,r,e,a,m,38.53443076527175
476,boxes,25787744,17.0654098982655,3.832993919284276e-05,b,o,x,e,s,39.37296065040517
477,hills,25770218,17.064730042041738,3.83284121947881e-05,h,i,l,l,s,39.85418636420926
478,aware,25700328,17.06201431242992,3.8322312502398304e-05,a,w,a,r,e,38.17358242084322
479,shape,25675227,17.061037155025108,3.832011774797215e-05,s,h,a,p,e,38.729040644737296
480,irish,25658075,17.060368894852083,3.831861679534636e-05,i,r,i,s,h,37.257142186254995
481,firms,25497302,17.054083200609455,3.830449874722791e-05,f,i,r,m,s,39.44678733136184
482,usage,25440406,17.051849255428348,3.829948117170746e-05,u,s,a,g,e,36.90598316212514
483,mixed,25395056,17.05006506737355,3.829547377780033e-05,m,i,x,e,d,37.80542587793188
484,exist,25349128,17.048254888987735,3.8291408008043255e-05,e,x,i,s,t,35.57481734828983
485,wheel,25342937,17.048010629850502,3.829085938729911e-05,w,h,e,e,l,38.215751978105644
486,angel,25294123,17.046082634223552,3.82865289929174e-05,a,n,g,e,l,38.39657046753979
487,width,25182453,17.041658000421773,3.8276590998718386e-05,w,i,d,t,h,37.33763024338127
488,noise,25171520,17.041223754640537,3.8275615656521e-05,n,o,i,s,e,39.893992070237644
489,array,25150016,17.04036909069272,3.827369602978215e-05,a,r,r,a,y,39.92992199411311
490,greek,25059132,17.036748869960817,3.826556479582142e-05,g,r,e,e,k,38.645989511094314
491,sharp,24904199,17.030546981755883,3.8251634981114764e-05,s,h,a,r,p,37.65440552677856
492,occur,24679212,17.021471827804532,3.823125163836504e-05,o,c,c,u,r,35.9287723238972
493,knows,24640096,17.0198855927259,3.822768885877333e-05,k,n,o,w,s,36.58418893006624
494,coach,24514961,17.014794142203467,3.8216253154029553e-05,c,o,a,c,h,38.90657549872848
495,kevin,24511652,17.01465915429374,3.8215949963048355e-05,k,e,v,i,n,38.75436841009459
496,plate,24275560,17.004980640876607,3.819421143857298e-05,p,l,a,t,e,39.56854698216527
497,logic,23989892,16.993143132929962,3.8167623682258035e-05,l,o,g,i,c,38.25789863552583
498,sizes,23751367,16.98315064468327,3.8145179951391666e-05,s,i,z,e,s,39.760581991297286
499,plain,23747230,16.982976450063987,3.814478869977775e-05,p,l,a,i,n,39.45306214703196
500,costa,23702154,16.98107648805142,3.814052127058358e-05,c,o,s,t,a,40.31838778305502
501,trail,23648838,16.978824538502753,3.813546325616843e-05,t,r,a,i,l,39.32937649367694
502,buddy,23611087,16.977226947815534,3.813187497119543e-05,b,u,d,d,y,38.082913746127566
503,setup,23534848,16.97399277433041,3.8124610822618684e-05,s,e,t,u,p,37.902862456071226
504,blues,23387172,16.967698224880355,3.8110472885170643e-05,b,l,u,e,s,39.75553699815725
505,scope,23349420,16.966082702370247,3.8106844324242646e-05,s,c,o,p,e,38.04985477952061
506,crazy,23032837,16.952431451357153,3.8076182791683075e-05,c,r,a,z,y,37.3868222321466
507,bears,22926868,16.94782005588429,3.806582531951436e-05,b,e,a,r,s,40.6518642298424
508,mouth,22880351,16.94578906526729,3.8061263592177315e-05,m,o,u,t,h,38.52954031131341
509,meter,22874915,16.94555145327196,3.806072990131452e-05,m,e,t,e,r,40.24929821595863
